ticker,status,n_rows,first_date,last_date,market_cap_missing_rate,float_market_cap_missing_rate,source,error_message
000723,success_with_fallback_fill,1983,2016-01-09,2025-12-31,0.0,0.020675743822491176,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000725,success_with_fallback_fill,1991,2016-01-03,2025-12-31,0.0,0.024610748367654443,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000728,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000729,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000733,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000738,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000750,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000768,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000776,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000778,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000783,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000786,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000792,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000793,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000800,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000807,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000825,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000826,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000831,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000839,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000858,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000860,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000876,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000877,success_with_fallback_fill,1988,2016-01-03,2025-12-31,0.0,0.023138832997987926,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000883,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000895,success_with_fallback_fill,1988,2016-01-03,2025-12-31,0.0,0.023138832997987926,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000898,success_with_fallback_fill,1986,2016-01-01,2025-12-31,0.0,0.022155085599194362,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000917,success_with_fallback_fill,1988,2016-01-03,2025-12-31,0.0,0.023138832997987926,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000937,success_with_fallback_fill,1988,2016-01-03,2025-12-31,0.0,0.023138832997987926,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000938,success_with_fallback_fill,1988,2016-01-03,2025-12-31,0.0,0.023138832997987926,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000959,success_with_fallback_fill,1988,2016-01-03,2025-12-31,0.0,0.023138832997987926,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000961,fallback,223,2016-01-06,2024-07-10,0.0,1.0,akshare_baidu_fallback_inferred_1e8,eastmoney: TypeError: 'NoneType' object is not subscriptable | TypeError: 'NoneType' object is not subscriptable | TypeError: 'NoneType' object is not subscriptable
000963,success_with_fallback_fill,1988,2016-01-03,2025-12-31,0.0,0.023138832997987926,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000975,success_with_fallback_fill,1988,2016-01-03,2025-12-31,0.0,0.023138832997987926,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000977,success_with_fallback_fill,1988,2016-01-03,2025-12-31,0.0,0.023138832997987926,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000983,success_with_fallback_fill,1991,2016-01-03,2025-12-31,0.0,0.024610748367654443,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
000999,success_with_fallback_fill,1988,2016-01-03,2025-12-31,0.0,0.023138832997987926,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
001289,success,955,2022-01-24,2025-12-31,0.0,0.0,akshare_stock_value_em,
001391,success,245,2024-12-30,2025-12-31,0.0,0.0,akshare_stock_value_em,
001965,success_with_fallback_fill,1944,2017-12-27,2025-12-31,0.0,0.00102880658436214,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
001979,success_with_fallback_fill,2088,2016-01-03,2025-12-31,0.0,0.06992337164750957,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002001,success_with_fallback_fill,1998,2016-01-08,2025-12-31,0.0,0.028028028028028028,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002007,success_with_fallback_fill,1998,2016-01-08,2025-12-31,0.0,0.028028028028028028,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002008,success_with_fallback_fill,1998,2016-01-08,2025-12-31,0.0,0.028028028028028028,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002010,success_with_fallback_fill,1998,2016-01-08,2025-12-31,0.0,0.028028028028028028,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002024,success_with_fallback_fill,1998,2016-01-08,2025-12-31,0.0,0.028028028028028028,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002027,success_with_fallback_fill,1998,2016-01-08,2025-12-31,0.0,0.028028028028028028,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002028,success_with_fallback_fill,1998,2016-01-08,2025-12-31,0.0,0.028028028028028028,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002032,success_with_fallback_fill,1998,2016-01-08,2025-12-31,0.0,0.028028028028028028,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002038,success_with_fallback_fill,1998,2016-01-08,2025-12-31,0.0,0.028028028028028028,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002044,success_with_fallback_fill,2003,2016-01-03,2025-12-31,0.0,0.030454318522216674,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002049,success_with_fallback_fill,2003,2016-01-03,2025-12-31,0.0,0.030454318522216674,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002050,success_with_fallback_fill,2003,2016-01-03,2025-12-31,0.0,0.030454318522216674,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002064,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002065,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002074,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002081,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002085,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002120,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002129,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002131,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002142,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002146,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002152,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002153,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002157,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002174,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002179,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002180,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002183,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002195,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002202,success_with_fallback_fill,2009,2016-01-04,2025-12-31,0.0,0.03334992533598805,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002230,success_with_fallback_fill,2015,2016-01-03,2025-12-31,0.0,0.036228287841191066,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002236,success_with_fallback_fill,2015,2016-01-03,2025-12-31,0.0,0.036228287841191066,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002241,success_with_fallback_fill,2015,2016-01-03,2025-12-31,0.0,0.036228287841191066,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002252,success_with_fallback_fill,2015,2016-01-03,2025-12-31,0.0,0.036228287841191066,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002271,success_with_fallback_fill,2015,2016-01-03,2025-12-31,0.0,0.036228287841191066,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002292,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002294,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002299,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002304,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002310,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002311,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002352,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002353,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002371,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002375,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002384,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002385,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002399,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002410,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002411,fallback,393,2016-01-05,2023-07-11,0.0,1.0,akshare_baidu_fallback_inferred_1e8,eastmoney: TypeError: 'NoneType' object is not subscriptable | TypeError: 'NoneType' object is not subscriptable | TypeError: 'NoneType' object is not subscriptable
002414,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002415,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002422,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002424,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002426,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002450,fallback,330,2016-01-03,2021-05-30,0.0,1.0,akshare_baidu_fallback_inferred_1e8,eastmoney: TypeError: 'NoneType' object is not subscriptable | TypeError: 'NoneType' object is not subscriptable | TypeError: 'NoneType' object is not subscriptable
002456,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002459,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002460,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002463,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002465,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002466,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002468,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002470,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002475,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002493,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002500,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002508,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002555,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002558,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002568,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002572,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002594,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002600,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002601,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002602,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002603,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002607,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002608,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002624,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002625,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002648,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002673,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002709,success_with_fallback_fill,2046,2016-01-07,2025-12-31,0.0,0.05083088954056696,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002714,success_with_fallback_fill,2046,2016-01-07,2025-12-31,0.0,0.05083088954056696,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002736,success_with_fallback_fill,2064,2016-01-03,2025-12-31,0.0,0.05910852713178295,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002739,success_with_fallback_fill,2064,2016-01-03,2025-12-31,0.0,0.05910852713178295,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002756,success_with_fallback_fill,2064,2016-01-03,2025-12-31,0.0,0.05910852713178295,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002773,success_with_fallback_fill,2064,2016-01-03,2025-12-31,0.0,0.05910852713178295,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002791,success_with_fallback_fill,2070,2016-04-02,2025-12-31,0.0,0.06183574879227053,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002797,success_with_fallback_fill,2062,2016-05-12,2025-12-31,0.0,0.058195926285160036,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002812,success_with_fallback_fill,2037,2016-09-14,2025-12-31,0.0,0.046637211585665195,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002821,success_with_fallback_fill,2024,2016-11-18,2025-12-31,0.0,0.040513833992094864,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002831,success_with_fallback_fill,2018,2016-12-18,2025-12-31,0.0,0.03766105054509415,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002839,success_with_fallback_fill,2010,2017-01-27,2025-12-31,0.0,0.03383084577114428,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002841,success_with_fallback_fill,2011,2017-01-22,2025-12-31,0.0,0.034311287916459474,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002916,success_with_fallback_fill,1947,2017-12-15,2025-12-31,0.0,0.0025680534155110425,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002920,success_with_fallback_fill,1944,2017-12-27,2025-12-31,0.0,0.00102880658436214,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
002925,success,1933,2018-01-15,2025-12-31,0.0,0.0,akshare_stock_value_em,
002938,success,1767,2018-09-18,2025-12-31,0.0,0.0,akshare_stock_value_em,
002939,success,1745,2018-10-26,2025-12-31,0.0,0.0,akshare_stock_value_em,
002945,success,1688,2019-01-17,2025-12-31,0.0,0.0,akshare_stock_value_em,
002958,success,1645,2019-03-26,2025-12-31,0.0,0.0,akshare_stock_value_em,
003816,success,1541,2019-08-26,2025-12-31,0.0,0.0,akshare_stock_value_em,
300002,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300003,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300014,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300015,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300017,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300024,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300027,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300033,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300058,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300059,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300070,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300072,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300085,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300104,fallback,333,2016-01-03,2020-07-20,0.0,1.0,akshare_baidu_fallback_inferred_1e8,eastmoney: TypeError: 'NoneType' object is not subscriptable | TypeError: 'NoneType' object is not subscriptable | TypeError: 'NoneType' object is not subscriptable
300122,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300124,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300133,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300136,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300142,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300144,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300146,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300168,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300182,success_with_fallback_fill,2023,2016-01-09,2025-12-31,0.0,0.04003954522985665,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300207,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300223,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300251,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300274,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300296,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300308,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300315,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300316,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300347,success_with_fallback_fill,2034,2016-01-03,2025-12-31,0.0,0.04523107177974434,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300394,success_with_fallback_fill,2064,2016-01-03,2025-12-31,0.0,0.05910852713178295,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300408,success_with_fallback_fill,2064,2016-01-03,2025-12-31,0.0,0.05910852713178295,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300413,success_with_fallback_fill,2064,2016-01-03,2025-12-31,0.0,0.05910852713178295,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300418,success_with_fallback_fill,2064,2016-01-03,2025-12-31,0.0,0.05910852713178295,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300433,success_with_fallback_fill,2064,2016-01-03,2025-12-31,0.0,0.05910852713178295,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
300442,success_with_fallback_fill,2064,2016-01-03,2025-12-31,0.0,0.05910852713178295,akshare_stock_value_em+akshare_baidu_fallback_inferred_1e8,
